match_id,official_kind,official_id,official_name,role_raw
5143291,referee,768,"PUERTA SANCHEZ, BASILIO",Arbitro principal
5143291,field_delegate,,"POSTIGO PASCUAL, RAMÓN",delegado_campo
5143289,referee,1183764,"ANTON ALCALDE, JAVIER",Arbitro principal
5143289,field_delegate,,"GARCIA GIL GUERRA, EMILIO",delegado_campo
5143293,referee,1552912,"GONZALO ROMERO, HERNAN GREGORIO",Arbitro principal
5143293,field_delegate,,"IZQUIERDO ALVARO, MIGUEL ANGEL",delegado_campo
5143292,referee,742344,"FERRERO LOZANO, SERGIO",Arbitro principal
5143292,field_delegate,,"DEL PINO OROPESA, ÁLVARO",delegado_campo
5143296,referee,1743049,"HORCAJO ADRADA, SAMUEL",Arbitro principal
5143296,field_delegate,,"NAVARRO PARRA, ENRIQUE",delegado_campo
5143295,referee,100220658,"DE LUCAS MUÑOZ, ABEL",Arbitro principal
5143295,field_delegate,,"DEL PESO BARROSO, SERGIO",delegado_campo
5143294,referee,1215543,"LLUESMA TORROELLA, POL",Arbitro principal
5143290,referee,1264193,"RAMOS LAZARO, ALEJANDRO",Arbitro principal
5143290,field_delegate,,"ALONSO CELEMIN, IGNACIO",delegado_campo
5143298,referee,1419152,"GARCIA LERENA, LUIS",Arbitro principal
5143302,referee,2691113,"SÁNCHEZ MUNICIO, ALEJANDRO",Arbitro principal
5143299,referee,2909,"DE LA IGLESIA DE LA IGLESIA, ALVARO",Arbitro principal
5143299,field_delegate,,"VELÁZQUEZ GALIANA, DIEGO",delegado_campo
5143303,referee,1940470,"CORREAL TORO, ALEJANDRO",Arbitro principal
5143303,field_delegate,,"DIAZ MASEDA, ALBERTO",delegado_campo
5143300,referee,4434,"CASASOLA DIAZ, ADRIAN",Arbitro principal
5143300,field_delegate,,"GÓMEZ CERRILLO, PABLO",delegado_campo
5143297,referee,986894,"MUÑOZ OTERO, SERGIO",Arbitro principal
5143301,referee,1697799,"CRISTOBAL VARGAS, MARCOS",Arbitro principal
5143301,field_delegate,,"FERNÁNDEZ GARROTE, MARCOS",delegado_campo
5143304,referee,2146,"ALONSO CAMPOS, LUIS",Arbitro principal
5143304,field_delegate,,"RODRIGUEZ MEDINA, ROBERTO",delegado_campo
5143308,referee,1403316,"PINILLA SERRANO, OSCAR",Arbitro principal
5143308,field_delegate,,"POSTIGO PASCUAL, RAMÓN",delegado_campo
5143309,referee,1698398,"GARCIA ARLANZON, RODRIGO",Arbitro principal
5143309,field_delegate,,"DEL PINO OROPESA, ÁLVARO",delegado_campo
5143312,referee,883232,"DEZA REVELO, JUAN JOSE",Arbitro principal
5143312,field_delegate,,"NAVARRO PARRA, ENRIQUE",delegado_campo
5143306,referee,591084,"RODRIGUEZ GIRALDO, IVAN",Arbitro principal
5143306,field_delegate,,"GARCIA GIL GUERRA, EMILIO",delegado_campo
5143305,referee,883232,"DEZA REVELO, JUAN JOSE",Arbitro principal
5143310,referee,100246900,"DÍEZ BENLLOCH, MIGUEL",Arbitro principal
5143310,field_delegate,,"IZQUIERDO ALVARO, MIGUEL ANGEL",delegado_campo
5143307,referee,100246900,"DÍEZ BENLLOCH, MIGUEL",Arbitro principal
5143307,field_delegate,,"ALONSO CELEMIN, IGNACIO",delegado_campo
5143311,referee,100247888,"MARTIN CASTRO, DANIEL",Arbitro principal
5143317,referee,4673,"BROTONS ROMERO DE AVILA, JORGE",Arbitro principal
5143315,referee,822731,"CABERO VALLE, IGNACIO JOSE",Arbitro principal
5143315,field_delegate,,"GÓMEZ CERRILLO, PABLO",delegado_campo
5143313,referee,1216226,"ARNEDO MUÑOZ, ANTONIO",Arbitro principal
5143316,referee,100222061,"BERMUDEZ LOPEZ, NOELIA",Arbitro principal
5143316,field_delegate,,"FERNÁNDEZ GARROTE, MARCOS",delegado_campo
5143320,referee,1676309,"SANCHEZ FERNANDEZ, JAVIER",Arbitro principal
5143320,field_delegate,,"DEL PESO BARROSO, SERGIO",delegado_campo
5143319,referee,100247454,"GRECIANO GONZÁLEZ , HÉCTOR",Arbitro principal
5143314,referee,1696806,"ARANZANA CARRASCO, FRAN",Arbitro principal
5143314,field_delegate,,"VELÁZQUEZ GALIANA, DIEGO",delegado_campo
5143318,referee,1419152,"GARCIA LERENA, LUIS",Arbitro principal
5143318,field_delegate,,"DIAZ MASEDA, ALBERTO",delegado_campo
5143325,referee,768,"PUERTA SANCHEZ, BASILIO",Arbitro principal
5143325,field_delegate,,"RESTREPO, SANTIAGO",delegado_campo
5143328,referee,3454,"ARANZANA CARPINTERO, RICARDO",Arbitro principal
5143328,field_delegate,,"NAVARRO PARRA, ENRIQUE",delegado_campo
5143322,referee,1084170,"CHARLE LLAMAS, MATEO",Arbitro principal
5143323,referee,1940892,"SAGASETA RUBIO, MANUEL",Arbitro principal
5143323,field_delegate,,"SANCHO MARTIN DE VIDALES, JUAN ANTONIO",delegado_campo
5143326,referee,1698952,"KHERIBICH CHETOUI, OMAR",Arbitro principal
5143326,field_delegate,,"DEL PINO OROPESA, ÁLVARO",delegado_campo
5143327,referee,1850652,"HERRERA LOAYZA, CARLOS DANIEL",Arbitro principal
5143327,field_delegate,,"MIRAVALLES CABERO, JORGE MANUEL",delegado_campo
5143324,referee,1419236,"ILLANA GAGO, ALONSO",Arbitro principal
5143324,field_delegate,,"ALONSO CELEMIN, IGNACIO",delegado_campo
5143321,referee,1940892,"SAGASETA RUBIO, MANUEL",Arbitro principal
5143330,referee,665709,"SANCHEZ DUEÑAS, ANTONIO",Arbitro principal
5143330,field_delegate,,"GÓMEZ CERRILLO, PABLO",delegado_campo
5143333,referee,3812,"FERNANDEZ HURTADO, JOSE LUIS",Arbitro principal
5143333,field_delegate,,"DIAZ MASEDA, ALBERTO",delegado_campo
5143329,referee,1391708,"AZARIOUH ELKOSTALLY, HAMEZA",Arbitro principal
5143329,field_delegate,,"VELÁZQUEZ GALIANA, DIEGO",delegado_campo
5143332,referee,1383026,"RODRIGUEZ QUISMONDO, AITOR",Arbitro principal
5143332,field_delegate,,"CID GARCIA, MARIO",delegado_campo
5143334,referee,1925027,"ARANCE ORTIZ, FERNANDO",Arbitro principal
5143334,field_delegate,,"RODRIGUEZ MEDINA, ROBERTO",delegado_campo
5143335,referee,1927232,"VALDES SANCHEZ , MARIO",Arbitro principal
5143335,field_delegate,,"DEL PESO BARROSO, SERGIO",delegado_campo
5143331,referee,1906320,"RENILLA CALLE, JAIME",Arbitro principal
5143331,field_delegate,,"FERNÁNDEZ GARROTE, MARCOS",delegado_campo
5143336,referee,665595,"PINILLA SERRANO, ADRIAN",Arbitro principal
5143342,referee,1391708,"AZARIOUH ELKOSTALLY, HAMEZA",Arbitro principal
5143342,field_delegate,,"RESTREPO, SANTIAGO",delegado_campo
5143343,referee,1183764,"ANTON ALCALDE, JAVIER",Arbitro principal
5143343,field_delegate,,"DEL PINO OROPESA, ÁLVARO",delegado_campo
5143339,referee,1084170,"CHARLE LLAMAS, MATEO",Arbitro principal
5143344,referee,1402775,"HORGA RINCON, PEDRO",Arbitro principal
5143344,field_delegate,,"NAVARRO PARRA, ENRIQUE",delegado_campo
5143340,referee,1698812,"IBARRA LEÑADOR, ALBERTO",Arbitro principal
5143340,field_delegate,,"MORALES LUENGO, FERNANDO G",delegado_campo
5143341,referee,2691179,"RUSSO GORDILLO, TIFANNY",Arbitro principal
5143341,field_delegate,,"ALONSO CELEMIN, IGNACIO",delegado_campo
5143338,referee,100222118,"PEREZ RODRIGUEZ, GABRIEL",Arbitro principal
5143338,field_delegate,,"MARTIN MUR, MARCOS",delegado_campo
5143337,referee,1698603,"GASPAR EXPOSITO, FERNANDO",Arbitro principal
5143337,field_delegate,,"VELÁZQUEZ GALIANA, DIEGO",delegado_campo
5143351,referee,100247478,"GÓMEZ SANGRADOR, DAVID",Arbitro principal
5143351,field_delegate,,"VEGA DE LAS HERAS, ANTONIO",delegado_campo
5143352,referee,1926622,"ORTEGA GONZÁLEZ, CARLOS",Arbitro principal
5143352,field_delegate,,"IZQUIERDO ALVARO, MIGUEL ANGEL",delegado_campo
5143349,referee,100247285,"GARCÍA COLLADO, ALEJANDRO",Arbitro principal
5143349,field_delegate,,"RODRIGUEZ MEDINA, ROBERTO",delegado_campo
5143348,referee,2690963,"GARDON CARRASCO, IGNACIO",Arbitro principal
5143348,field_delegate,,"DIAZ MASEDA, ALBERTO",delegado_campo
5143350,referee,1382795,"MONEO BENEDICTO, IVAN",Arbitro principal
5143350,field_delegate,,"DEL PESO BARROSO, SERGIO",delegado_campo
5143345,referee,1420986,"HERNANDEZ CEPAS, MARCOS",Arbitro principal
5143345,field_delegate,,"GÓMEZ CERRILLO, PABLO",delegado_campo
5143346,referee,1419162,"SANDOVAL RODRIGUEZ, IKER",Arbitro principal
5143346,field_delegate,,"FERNÁNDEZ GARROTE, MARCOS",delegado_campo
5143347,referee,100705041,"HERNANDEZ DE LA FUENTE, RODRIGO",Arbitro principal
5143356,referee,963007,"GUTIERREZ ALONSO, LIDIA",Arbitro principal
5143357,referee,909095,"BLANCO RIVERA, DANIEL",Arbitro principal
5143357,field_delegate,,"GARCIA GIL GUERRA, EMILIO",delegado_campo
5143360,referee,1112375,"SANCHEZ INFANTE, FERNANDO",Arbitro principal
5143360,field_delegate,,"NAVARRO PARRA, ENRIQUE",delegado_campo
5143354,referee,3572,"RAMOS GARCIA, ANTONIO",Arbitro principal
5143354,field_delegate,,"VELÁZQUEZ GALIANA, DIEGO",delegado_campo
5143359,referee,100248188,"MIRO DE LA PEÑA, DAVID",Arbitro principal
5143353,referee,1083490,"AGÜERO COLLADO, MOISES",Arbitro principal
5143353,field_delegate,,"GÓMEZ CERRILLO, PABLO",delegado_campo
5143358,referee,1698866,"JIMENEZ CERVERA, RAFAEL",Arbitro principal
5143358,field_delegate,,"ALONSO CELEMIN, IGNACIO",delegado_campo
5143355,referee,536794,"FERREIRO MENDEZ, ALVARO",Arbitro principal
5143366,referee,1402809,"AFKIR AOULAD MOHAMADI, MOHAMED",Arbitro principal
5143366,field_delegate,,"VEGA DE LAS HERAS, ANTONIO",delegado_campo
5143364,referee,591084,"RODRIGUEZ GIRALDO, IVAN",Arbitro principal
5143364,field_delegate,,"RODRIGUEZ MEDINA, ROBERTO",delegado_campo
5143365,referee,1697918,"DIAZ FERNANDEZ, VICTOR",Arbitro principal
5143362,referee,1698488,"GARCIA DIEZ, IÑIGO",Arbitro principal
5143362,field_delegate,,"CID GARCIA, MARIO",delegado_campo
5143363,referee,1698866,"JIMENEZ CERVERA, RAFAEL",Arbitro principal
5143363,field_delegate,,"DIAZ MASEDA, ALBERTO",delegado_campo
5143361,referee,1699518,"MERINO NAVARRO, HUGO",Arbitro principal
5143361,field_delegate,,"FERNÁNDEZ GARROTE, MARCOS",delegado_campo
5143367,referee,1698952,"KHERIBICH CHETOUI, OMAR",Arbitro principal
5143367,field_delegate,,"IZQUIERDO ALVARO, MIGUEL ANGEL",delegado_campo
5143368,referee,4293,"DORADO GARCIA, ALEJANDRO",Arbitro principal
5143368,field_delegate,,"DEL PINO OROPESA, ÁLVARO",delegado_campo
5143374,referee,823318,"MATEO MORENO, ANGEL",Arbitro principal
5143374,field_delegate,,"GARCIA GIL GUERRA, EMILIO",delegado_campo
5143376,referee,885024,"TALLON FERNANDEZ, ADRIAN",Arbitro principal
5143376,field_delegate,,"NAVARRO PARRA, ENRIQUE",delegado_campo
5143371,referee,100245964,"ALVAREZ JIMENEZ, SAMUEL",Arbitro principal
5143371,field_delegate,,"VELÁZQUEZ GALIANA, DIEGO",delegado_campo
5143370,referee,986843,"HERNANDEZ RODRIGUEZ, ÁLVARO",Arbitro principal
5143370,field_delegate,,"GÓMEZ CERRILLO, PABLO",delegado_campo
5143369,referee,100248734,"REVIEJO RODRIGUEZ , IKER",Arbitro principal
5143369,field_delegate,,"FERNÁNDEZ GARROTE, MARCOS",delegado_campo
5143373,referee,1112375,"SANCHEZ INFANTE, FERNANDO",Arbitro principal
5143372,referee,1102615,"MARTIN VAZQUEZ, OSCAR",Arbitro principal
5143372,field_delegate,,"MARTIN MUR, MARCOS",delegado_campo
5143375,referee,1967929,"LÓPEZ TERRADO, ROBERTO",Arbitro principal
5143375,field_delegate,,"ALONSO CELEMIN, IGNACIO",delegado_campo
5143383,referee,4916,"DIAZ CARRASCO, CESAR",Arbitro principal
5143383,field_delegate,,"LOPEZ MAZON, PABLO",delegado_campo
5143384,referee,1940544,"DÍAZ GADEA, GONZALO",Arbitro principal
5143384,field_delegate,,"PLAZA CARABALI, DENNIS FERNANDO",delegado_campo
5143377,referee,1940894,"VISEDO SANZ, VÍCTOR",Arbitro principal
5143379,referee,5119,"LOPEZ CUEVAS, AGUSTIN",Arbitro principal
5143382,referee,1698866,"JIMENEZ CERVERA, RAFAEL",Arbitro principal
5143382,field_delegate,,"IZQUIERDO ALVARO, MIGUEL ANGEL",delegado_campo
5143381,referee,100248184,"MONTES CALLES, ENOLA",Arbitro principal
5143381,field_delegate,,"VEGA DE LAS HERAS, ANTONIO",delegado_campo
5143378,referee,5266394,"VENTURA VERDERICO, ADRIANO GABRIEL",Arbitro principal
5143380,referee,1925021,"AIXELA VÁZQUEZ, DIEGO GABRIEL",Arbitro principal
5143380,field_delegate,,"DEL PESO BARROSO, SERGIO",delegado_campo
5143390,referee,1742900,"EL AZIZI BELHADHJ, MOHAMED AMIN",Arbitro principal
5143391,referee,1698680,"GUTIERREZ ZERPA, AARON JESUS",Arbitro principal
5143391,field_delegate,,"GARCIA GIL GUERRA, EMILIO",delegado_campo
5143392,referee,1394055,"GAMA CERQUEIRA, RICARDO",Arbitro principal
5143392,field_delegate,,"NAVARRO PARRA, ENRIQUE",delegado_campo
5143387,referee,2692728,"CARRASCOSA VÁZQUEZ, SAMUEL",Arbitro principal
5143389,referee,1183801,"DÍAZ EZQUIAGA, JAVIER",Arbitro principal
5143389,field_delegate,,"MARTIN MUR, MARCOS",delegado_campo
5143388,referee,1170449,"FERNANDEZ PICON, JOSE MANUEL",Arbitro principal
5143388,field_delegate,,"YANG, JAE WOO",delegado_campo
5143385,referee,2691177,"UREÑA CARMONA, MARIO",Arbitro principal
5143386,referee,1174587,"DE OSES BUMEDIEN, FRANCISCO",Arbitro principal
5143386,field_delegate,,"FERNÁNDEZ GARROTE, MARCOS",delegado_campo
5143399,referee,823167,"BARRERA HERRERA, CESAR MIRSHA",Arbitro principal
5143393,referee,1699165,"LEON DEL REY, PEDRO",Arbitro principal
5143393,field_delegate,,"NAVARRO PARRA, ENRIQUE",delegado_campo
5143398,referee,4916,"DIAZ CARRASCO, CESAR",Arbitro principal
5143398,field_delegate,,"DEL PINO OROPESA, ÁLVARO",delegado_campo
5143394,referee,1657833,"LORA TORRECILLA, VICTOR FERNANDO",Arbitro principal
5143395,referee,645396,"PACHECO GARCIA UCEDA, CARMELO",Arbitro principal
5143397,referee,1698812,"IBARRA LEÑADOR, ALBERTO",Arbitro principal
5143397,field_delegate,,"IZQUIERDO ALVARO, MIGUEL ANGEL",delegado_campo
5143400,referee,1925657,"FERNANDEZ-MONASTERIO GALAN, ANA",Arbitro principal
5143400,field_delegate,,"ALONSO CELEMIN, IGNACIO",delegado_campo
5143396,referee,1925818,"GARCIA SANTOS, IZAN",Arbitro principal
5143396,field_delegate,,"VEGA DE LAS HERAS, ANTONIO",delegado_campo
5143407,referee,1402755,"SANZ GARCIA, HUGO",Arbitro principal
5143407,field_delegate,,"RASILLO FUENTES, DAVID",delegado_campo
5143408,referee,2691063,"PEREZ MANZORRO, FRANCISCO",Arbitro principal
5143408,field_delegate,,"GARCIA GIL GUERRA, EMILIO",delegado_campo
5143403,referee,1699744,"MORCILLO ROMERO, RODRIGO",Arbitro principal
5143403,field_delegate,,"FERNÁNDEZ GARROTE, MARCOS",delegado_campo
5143404,referee,1700674,"RODRIGUEZ PRADA, RAMON",Arbitro principal
5143404,field_delegate,,"GÓMEZ CERRILLO, PABLO",delegado_campo
5143401,referee,5169,"RAMOS FERNANDEZ, OLIVER",Arbitro principal
5143401,field_delegate,,"DIAZ MASEDA, ALBERTO",delegado_campo
5143402,referee,1703061,"SÁNCHEZ RUIZ, YAGO",Arbitro principal
5143406,referee,1699871,"NÚÑEZ GÓMEZ, PABLO",Arbitro principal
5143406,field_delegate,,"MARTIN MUR, MARCOS",delegado_campo
5143405,referee,1699785,"MUÑOZ PEREZ, HUGO",Arbitro principal
5143405,field_delegate,,"YANG, JAE WOO",delegado_campo
5143411,referee,1926464,"MUÑOZ TOMÁS , GUILLERMO",Arbitro principal
5143411,field_delegate,,"PERALVO PEINADO, FLORENCIO",delegado_campo
5143409,referee,1402775,"HORGA RINCON, PEDRO",Arbitro principal
5143414,referee,1402336,"ACOSTA RODRIGUEZ, MARCOS",Arbitro principal
5143414,field_delegate,,"CID GARCIA, MARIO",delegado_campo
5143412,referee,577871,"VINAGRE PARRA, ALBERTO",Arbitro principal
5143412,field_delegate,,"GÓMEZ CERRILLO, PABLO",delegado_campo
5143415,referee,1699518,"MERINO NAVARRO, HUGO",Arbitro principal
5143415,field_delegate,,"DIAZ MASEDA, ALBERTO",delegado_campo
5143416,referee,1698379,"GALLEGO PEREZ, ADRIAN",Arbitro principal
5143416,field_delegate,,"RODRIGUEZ MEDINA, ROBERTO",delegado_campo
5143410,referee,963007,"GUTIERREZ ALONSO, LIDIA",Arbitro principal
5143410,field_delegate,,"MARTIN MUR, MARCOS",delegado_campo
5143413,referee,2690963,"GARDON CARRASCO, IGNACIO",Arbitro principal
5143413,field_delegate,,"FERNÁNDEZ GARROTE, MARCOS",delegado_campo
5143420,referee,1926026,"JIMÉNEZ GALÁN, SAÚL",Arbitro principal
5143421,referee,986910,"ROJAS BERNABÉ, ALEJANDRO",Arbitro principal
5143421,field_delegate,,"DEL PINO OROPESA, ÁLVARO",delegado_campo
5143418,referee,1926172,"MAÑAS CHAVERNAS, MARTIN ARTURO",Arbitro principal
5143418,field_delegate,,"GARCIA GIL GUERRA, EMILIO",delegado_campo
5143422,referee,1402698,"NANTON LOPEZ, ANGEL",Arbitro principal
5143422,field_delegate,,"IZQUIERDO ALVARO, MIGUEL ANGEL",delegado_campo
5143424,referee,1699787,"MURGA ZAFRA, ALFONSO NICOLAS",Arbitro principal
5143424,field_delegate,,"DEL PESO BARROSO, SERGIO",delegado_campo
5143423,referee,1170577,"PERALTA GILGADO, ALBERTO",Arbitro principal
5143423,field_delegate,,"VEGA DE LAS HERAS, ANTONIO",delegado_campo
5143419,referee,742344,"FERRERO LOZANO, SERGIO",Arbitro principal
5143419,field_delegate,,"ALONSO CELEMIN, IGNACIO",delegado_campo
5143417,referee,1180585,"FUENTES GONZALEZ, HENAR",Arbitro principal
5143417,field_delegate,,"NAVARRO PARRA, ENRIQUE",delegado_campo
5143431,referee,948376,"STEFANOVICI , DENIS-NICOLAE",Arbitro principal
5143431,field_delegate,,"RODRIGUEZ MEDINA, ROBERTO",delegado_campo
5143427,referee,1940536,"FERNANDEZ DE GRADO, ROBERTO",Arbitro principal
5143426,referee,1383151,"YEPES RUBIO, RODRIGO",Arbitro principal
5143426,field_delegate,,"IÑIGO GOMEZ, ALEJANDRO",delegado_campo
5143432,referee,967714,"EL HOUTI BOUDOUMA, SOUFIAN",Arbitro principal
5143432,field_delegate,,"DEL PESO BARROSO, SERGIO",delegado_campo
5143428,referee,797592,"GARCIA-GIL TALLANTE, DAVID",Arbitro principal
5143430,referee,1174383,"VIEDMA SÁNCHEZ, ROBERTO",Arbitro principal
5143430,field_delegate,,"DIAZ MASEDA, ALBERTO",delegado_campo
5143429,referee,1927045,"SANTANA SAN PEDRO, IVÁN",Arbitro principal
5143425,referee,100222684,"BLANCO RUIZ, DAVID",Arbitro principal
5143425,field_delegate,,"MARTIN MUR, MARCOS",delegado_campo
5143435,referee,1701024,"SIMÓN OLANO, IKER",Arbitro principal
5143435,field_delegate,,"GARCIA GIL GUERRA, EMILIO",delegado_campo
5143433,referee,5276309,"GOMEZ TEIXEIRA, SAMUEL",Arbitro principal
5143433,field_delegate,,"NAVARRO PARRA, ENRIQUE",delegado_campo
5143434,referee,1417982,"ACEDOS CARDONA, DAVID",Arbitro principal
5143437,referee,2691297,"EL ANRRANI SIERRA, MERCEDES CARIMA",Arbitro principal
5143437,field_delegate,,"RESTREPO, SANTIAGO",delegado_campo
5143438,referee,1940470,"CORREAL TORO, ALEJANDRO",Arbitro principal
5143438,field_delegate,,"LOPEZ MAZON, PABLO",delegado_campo
5143439,referee,1170549,"MELGUIZO CARMENES, JORGE",Arbitro principal
5143439,field_delegate,,"LUNA ROMERO, ÁLVARO",delegado_campo
5143436,referee,591028,"PUSCAS , GABRIEL FLAVIU",Arbitro principal
5143436,field_delegate,,"ALONSO CELEMIN, IGNACIO",delegado_campo
5143440,referee,986824,"DIAZ FERNANDEZ, GONZALO",Arbitro principal
5143440,field_delegate,,"VEGA DE LAS HERAS, ANTONIO",delegado_campo
5143446,referee,1926210,"MEJÍA URBANOS, ADRIÁN",Arbitro principal
5143442,referee,1698190,"FERNANDEZ GARCIA, ALVARO",Arbitro principal
5143442,field_delegate,,"GÓMEZ CERRILLO, PABLO",delegado_campo
5143448,referee,1697184,"BERMEJO SANCHEZ, MANUEL",Arbitro principal
5143448,field_delegate,,"VEGA DE LAS HERAS, ANTONIO",delegado_campo
5143441,referee,1391599,"GARCIA MONTOYA, HUGO",Arbitro principal
5143441,field_delegate,,"YANG, JAE WOO",delegado_campo
5143445,referee,1940824,"MORENO BORISOV, ELIAS",Arbitro principal
5143445,field_delegate,,"DIAZ MASEDA, ALBERTO",delegado_campo
5143444,referee,100247892,"MAIER FERNÁNDEZ, PABLO",Arbitro principal
5143444,field_delegate,,"CID GARCIA, MARIO",delegado_campo
5143443,referee,1926200,"MELGUIZO MEDARDE, ALVARO",Arbitro principal
5143443,field_delegate,,"FERNÁNDEZ GARROTE, MARCOS",delegado_campo
5322863,referee,1419125,"CURTO VAZQUEZ, JUAN",Arbitro principal
5322863,field_delegate,,"DEL PESO BARROSO, SERGIO",delegado_campo
5143452,referee,1170332,"ALVAREZ CARRASCO, ADRIÁN JAVIER",Arbitro principal
5143452,field_delegate,,"GARCIA GIL GUERRA, EMILIO",delegado_campo
5143456,referee,1699871,"NÚÑEZ GÓMEZ, PABLO",Arbitro principal
5143456,field_delegate,,"MIRAVALLES CABERO, JORGE MANUEL",delegado_campo
5143454,referee,1700674,"RODRIGUEZ PRADA, RAMON",Arbitro principal
5143454,field_delegate,,"RESTREPO, SANTIAGO",delegado_campo
5143451,referee,1181609,"ORMAZABAL QUIROGA, IKER JOSE",Arbitro principal
5143451,field_delegate,,"RASILLO FUENTES, DAVID",delegado_campo
5143455,referee,1084120,"MARTINEZ FERNANDEZ, PABLO DAVID",Arbitro principal
5143455,field_delegate,,"CABALLERO BUENO, MARIO",delegado_campo
5143450,referee,1582723,"GARCIA GASTIASORO, HUGO",Arbitro principal
5143450,field_delegate,,"MARTIN MUR, MARCOS",delegado_campo
5143449,referee,1743049,"HORCAJO ADRADA, SAMUEL",Arbitro principal
5143449,field_delegate,,"NAVARRO PARRA, ENRIQUE",delegado_campo
5143453,referee,100222684,"BLANCO RUIZ, DAVID",Arbitro principal
5143453,field_delegate,,"ALONSO CELEMIN, IGNACIO",delegado_campo
5143457,referee,1418107,"MINGUEZ PIN, JOSE ANTONIO",Arbitro principal
5143461,referee,1700612,"REDONDO GIMENO, JUSTO",Arbitro principal
5143463,referee,1182329,"PEREZ MERINO, ALVARO",Arbitro principal
5143463,field_delegate,,"VEGA DE LAS HERAS, ANTONIO",delegado_campo
5143462,referee,1419045,"MINGUITO GARCIA, JORGE EDUARDO",Arbitro principal
5143462,field_delegate,,"DEL PESO BARROSO, SERGIO",delegado_campo
5143464,referee,2690899,"FÁBREGAS GARCÍA, MARC",Arbitro principal
5143464,field_delegate,,"IZQUIERDO ALVARO, MIGUEL ANGEL",delegado_campo
5143459,referee,1697430,"CABELLO GARCIA, DAVID",Arbitro principal
5143458,referee,1926774,"PINILLOS ARELLANO, SERGIO",Arbitro principal
5143460,referee,1174587,"DE OSES BUMEDIEN, FRANCISCO",Arbitro principal
5143460,field_delegate,,"DIAZ MASEDA, ALBERTO",delegado_campo
5143467,referee,823318,"MATEO MORENO, ANGEL",Arbitro principal
5143467,field_delegate,,"MARTIN MUR, MARCOS",delegado_campo
5143468,referee,1246176,"ARNES ESTEBAN, GONZALO",Arbitro principal
5143468,field_delegate,,"RASILLO FUENTES, DAVID",delegado_campo
5143465,referee,1112344,"LANZAS GARCIA, MANUEL PEDRO",Arbitro principal
5143465,field_delegate,,"NAVARRO PARRA, ENRIQUE",delegado_campo
5143469,referee,1926622,"ORTEGA GONZÁLEZ, CARLOS",Arbitro principal
5143469,field_delegate,,"GARCIA GIL GUERRA, EMILIO",delegado_campo
5143472,referee,5256049,"DIAZ DE ANDRES, CLAUDIA",Arbitro principal
5143472,field_delegate,,"CARRERO MUÑOZ, HUGO ANGEL",delegado_campo
5143471,referee,1926030,"HERNÁNDEZ POVES, DANIEL",Arbitro principal
5143471,field_delegate,,"RESTREPO, SANTIAGO",delegado_campo
5143466,referee,1402970,"VALENCIA MARTINEZ, ADRIAN",Arbitro principal
5143470,referee,1698398,"GARCIA ARLANZON, RODRIGO",Arbitro principal
5143470,field_delegate,,"ALONSO CELEMIN, IGNACIO",delegado_campo
5143475,referee,645721,"DIAZ RODRIGUEZ, LUIS MIGUEL",Arbitro principal
5143475,field_delegate,,"DIAZ MASEDA, ALBERTO",delegado_campo
5143479,referee,1925023,"ALCAIN ARRANZ, ADRIÁN",Arbitro principal
5143479,field_delegate,,"IZQUIERDO ALVARO, MIGUEL ANGEL",delegado_campo
5143473,referee,100241427,"FRANCO RIOS, JAVIER",Arbitro principal
5143473,field_delegate,,"FERNÁNDEZ GARROTE, MARCOS",delegado_campo
5143476,referee,1940894,"VISEDO SANZ, VÍCTOR",Arbitro principal
5143478,referee,1378026,"LLUESMA TORROELLA, OSCAR",Arbitro principal
5143478,field_delegate,,"VEGA DE LAS HERAS, ANTONIO",delegado_campo
5143474,referee,4521,"SANTO TOMAS RODRIGUEZ, ALEJANDRO",Arbitro principal
5143477,referee,100241427,"FRANCO RIOS, JAVIER",Arbitro principal
5143477,field_delegate,,"DEL PESO BARROSO, SERGIO",delegado_campo
5143480,referee,1926180,"MARTIN MORAN, JORGE",Arbitro principal
5143480,field_delegate,,"DEL PINO OROPESA, ÁLVARO",delegado_campo
5143486,referee,1698952,"KHERIBICH CHETOUI, OMAR",Arbitro principal
5143486,field_delegate,,"GARCIA GIL GUERRA, EMILIO",delegado_campo
5143481,referee,1743049,"HORCAJO ADRADA, SAMUEL",Arbitro principal
5143481,field_delegate,,"NAVARRO PARRA, ENRIQUE",delegado_campo
5143487,referee,2691458,"LÓPEZ DE MINGO, ESTHER",Arbitro principal
5143487,field_delegate,,"ALONSO CELEMIN, IGNACIO",delegado_campo
5143482,referee,878242,"RIOS ALMAGRO, IVAN",Arbitro principal
5143482,field_delegate,,"GÓMEZ CERRILLO, PABLO",delegado_campo
5143485,referee,1744598,"GOMEZ PARRAS, JUAN PABLO",Arbitro principal
5143485,field_delegate,,"RASILLO FUENTES, DAVID",delegado_campo
5143488,referee,1418107,"MINGUEZ PIN, JOSE ANTONIO",Arbitro principal
5143484,referee,665709,"SANCHEZ DUEÑAS, ANTONIO",Arbitro principal
5143484,field_delegate,,"MARTIN MUR, MARCOS",delegado_campo
5143483,referee,101724020,"DEL CODO VALLINOT, SERGIO",Arbitro principal
5143489,referee,1698337,"FONTAO PEREZ, ROBERTO",Arbitro principal
5143491,referee,1926196,"MARTÍN LÓPEZ, DANIEL",Arbitro principal
5143494,referee,1402698,"NANTON LOPEZ, ANGEL",Arbitro principal
