match_id,official_kind,official_id,official_name,role_raw
5524443,referee,103172378,"GARCIA ZARRIELLO, ADRIAN",Arbitro principal
5524443,field_delegate,,"CONTRERAS COGORRO, ALBERTO",delegado_campo
5524444,referee,103176032,"UDIAS MEDIAVILLA, CARLA",Arbitro principal
5524444,field_delegate,,"SERRANO SANCHO, MANUEL",delegado_campo
5524445,referee,103172378,"GARCIA ZARRIELLO, ADRIAN",Arbitro principal
5524446,referee,103172376,"GALINDO MARTINEZ, PABLO",Arbitro principal
5524446,field_delegate,,"MARTINEZ RUIZ, PEDRO",delegado_campo
5524448,referee,103172376,"GALINDO MARTINEZ, PABLO",Arbitro principal
5524447,referee,103176032,"UDIAS MEDIAVILLA, CARLA",Arbitro principal
5524447,field_delegate,,"PALMA CABALLO, RUBÉN",delegado_campo
5524452,referee,103176036,"VEGA DE SEOANE RUIZ-GIMENEZ, ADRIAN",Arbitro principal
5524452,field_delegate,,"MESA ALBALADEJO, ALEJANDRO",delegado_campo
5524453,referee,103176032,"UDIAS MEDIAVILLA, CARLA",Arbitro principal
5524449,referee,103174743,"ORTEGA MENDOZA, HUGO",Arbitro principal
5524449,field_delegate,,"JUEZ SALGADO, VICTOR",delegado_campo
5524450,referee,103176032,"UDIAS MEDIAVILLA, CARLA",Arbitro principal
5524454,referee,103176036,"VEGA DE SEOANE RUIZ-GIMENEZ, ADRIAN",Arbitro principal
5524451,referee,103174743,"ORTEGA MENDOZA, HUGO",Arbitro principal
5524451,field_delegate,,"ALONSO BARROS, PEDRO",delegado_campo
5524456,referee,103175374,"SÁNCHEZ LUCEÑO, MARIO",Arbitro principal
5524460,referee,103171607,"CONDE MARTIN , CÉSAR",Arbitro principal
5524457,referee,103173565,"MAROTO GONZALEZ, DANIEL",Arbitro principal
5524458,referee,103171607,"CONDE MARTIN , CÉSAR",Arbitro principal
5524458,field_delegate,,"RODRIGUEZ RODRIGUEZ, HUGO",delegado_campo
5524455,referee,103173565,"MAROTO GONZALEZ, DANIEL",Arbitro principal
5524455,field_delegate,,"JUEZ SALGADO, VICTOR",delegado_campo
5524459,referee,103175374,"SÁNCHEZ LUCEÑO, MARIO",Arbitro principal
5524461,referee,103172979,"HERNÁNDEZ ALBARRAN, ALEX",Arbitro principal
5524465,referee,103174765,"ROBLES RÍOS, PABLO",Arbitro principal
5524465,field_delegate,,"VELA ALVAREZ, SANDRA",delegado_campo
5524462,referee,103174765,"ROBLES RÍOS, PABLO",Arbitro principal
5524466,referee,103175376,"SAN VALENTÍN COVES, CARLOS ALEJANDRO",Arbitro principal
5524463,referee,103175376,"SAN VALENTÍN COVES, CARLOS ALEJANDRO",Arbitro principal
5524463,field_delegate,,"MAYORAL CASTILLO, DIEGO",delegado_campo
5524464,referee,103172979,"HERNÁNDEZ ALBARRAN, ALEX",Arbitro principal
5524468,referee,103176556,"ZORZO AYALA, GONZALO",Arbitro principal
5524468,field_delegate,,"JUEZ SALGADO, VICTOR",delegado_campo
5524472,referee,103173533,"LÓPEZ CABALLERO, ADRIÁN",Arbitro principal
5524469,referee,103176556,"ZORZO AYALA, GONZALO",Arbitro principal
5524470,referee,103173533,"LÓPEZ CABALLERO, ADRIÁN",Arbitro principal
5524467,referee,103176556,"ZORZO AYALA, GONZALO",Arbitro principal
5524471,referee,103173533,"LÓPEZ CABALLERO, ADRIÁN",Arbitro principal
5524471,field_delegate,,"RODRIGUEZ RODRIGUEZ, HUGO",delegado_campo
5524475,referee,103176548,"ZAZO FERNÁNDEZ, HUGO",Arbitro principal
5524477,referee,103173623,"MAROTO CRESPO, DANIEL",Arbitro principal
5524473,referee,103176548,"ZAZO FERNÁNDEZ, HUGO",Arbitro principal
5524473,field_delegate,,"GARCIA FERNANDEZ, JAVIER",delegado_campo
5524474,referee,103173623,"MAROTO CRESPO, DANIEL",Arbitro principal
5524476,referee,103176548,"ZAZO FERNÁNDEZ, HUGO",Arbitro principal
5524476,field_delegate,,"VELA ALVAREZ, SANDRA",delegado_campo
5524478,referee,103173623,"MAROTO CRESPO, DANIEL",Arbitro principal
5524484,referee,1183827,"EL HAMMOUCHI HAMOUCH, SAID",Arbitro principal
5524480,referee,103172165,"DEL POZO MORENO, ISMAEL",Arbitro principal
5524479,referee,103171525,"BRAVO APARICIO, EDUARDO",Arbitro principal
5524482,referee,103172165,"DEL POZO MORENO, ISMAEL",Arbitro principal
5524481,referee,103171525,"BRAVO APARICIO, EDUARDO",Arbitro principal
5524481,field_delegate,,"JUEZ SALGADO, VICTOR",delegado_campo
5524483,referee,103172165,"DEL POZO MORENO, ISMAEL",Arbitro principal
5524487,referee,103170710,"AGUILERA BUJ, CARLOS",Arbitro principal
5524489,referee,103175414,"SÁNCHEZ RODRÍGUEZ, ÁLVARO",Arbitro principal
5524488,referee,103170710,"AGUILERA BUJ, CARLOS",Arbitro principal
5524488,field_delegate,,"PALMA CABALLO, RUBÉN",delegado_campo
5524490,referee,103175414,"SÁNCHEZ RODRÍGUEZ, ÁLVARO",Arbitro principal
5524490,field_delegate,,"RODRIGUEZ RODRIGUEZ, HUGO",delegado_campo
5524485,referee,103170710,"AGUILERA BUJ, CARLOS",Arbitro principal
5524485,field_delegate,,"MAYORAL CASTILLO, DIEGO",delegado_campo
5524486,referee,103175414,"SÁNCHEZ RODRÍGUEZ, ÁLVARO",Arbitro principal
5524492,referee,103954866,"FERNÁNDEZ UTRILLA, BELTRAN",Arbitro principal
5524492,field_delegate,,"GARCIA FERNANDEZ, JAVIER",delegado_campo
5524495,referee,103955336,"RUBIATO PEREZ, JUAN",Arbitro principal
5524491,referee,103954866,"FERNÁNDEZ UTRILLA, BELTRAN",Arbitro principal
5524493,referee,103955336,"RUBIATO PEREZ, JUAN",Arbitro principal
5524494,referee,103954866,"FERNÁNDEZ UTRILLA, BELTRAN",Arbitro principal
5524494,field_delegate,,"JUEZ SALGADO, VICTOR",delegado_campo
5524496,referee,103955336,"RUBIATO PEREZ, JUAN",Arbitro principal
5524498,referee,103174765,"ROBLES RÍOS, PABLO",Arbitro principal
5524499,referee,103175374,"SÁNCHEZ LUCEÑO, MARIO",Arbitro principal
5524497,referee,103174765,"ROBLES RÍOS, PABLO",Arbitro principal
5524500,referee,103175374,"SÁNCHEZ LUCEÑO, MARIO",Arbitro principal
5524501,referee,103174765,"ROBLES RÍOS, PABLO",Arbitro principal
5524501,field_delegate,,"RODRIGUEZ RODRIGUEZ, HUGO",delegado_campo
5524502,referee,103175374,"SÁNCHEZ LUCEÑO, MARIO",Arbitro principal
5524507,referee,103172983,"HEREDIA MEGIAS, JOSE",Arbitro principal
5524507,field_delegate,,"JUEZ SALGADO, VICTOR",delegado_campo
5524508,referee,103173533,"LÓPEZ CABALLERO, ADRIÁN",Arbitro principal
5524503,referee,103172983,"HEREDIA MEGIAS, JOSE",Arbitro principal
5524505,referee,103173533,"LÓPEZ CABALLERO, ADRIÁN",Arbitro principal
5524504,referee,103172983,"HEREDIA MEGIAS, JOSE",Arbitro principal
5524504,field_delegate,,"MESA ALBALADEJO, ALEJANDRO",delegado_campo
5524506,referee,103173533,"LÓPEZ CABALLERO, ADRIÁN",Arbitro principal
5524509,referee,101733140,"VELASCO MONCADA, GONZALO",Arbitro principal
5524510,referee,1201194,"MENGUAL MORA, DIEGO",Arbitro principal
5524511,referee,101733140,"VELASCO MONCADA, GONZALO",Arbitro principal
5524511,field_delegate,,"OLMEDA MARTIN, VICTOR",delegado_campo
5524512,referee,1201194,"MENGUAL MORA, DIEGO",Arbitro principal
5524513,referee,101733140,"VELASCO MONCADA, GONZALO",Arbitro principal
5524514,referee,1201194,"MENGUAL MORA, DIEGO",Arbitro principal
5524518,referee,101721418,"ÁLVAREZ RAMOS, ADRIÁN",Arbitro principal
5524518,field_delegate,,"LARGACHA YAGUE, JAIME",delegado_campo
5524519,referee,101724006,"DE LA VEGA ISARDO, ALONSO",Arbitro principal
5524519,field_delegate,,"SEOANE STAMPA, JUAN",delegado_campo
5524515,referee,101721418,"ÁLVAREZ RAMOS, ADRIÁN",Arbitro principal
5524516,referee,101724006,"DE LA VEGA ISARDO, ALONSO",Arbitro principal
5524517,referee,101721418,"ÁLVAREZ RAMOS, ADRIÁN",Arbitro principal
5524520,referee,101724006,"DE LA VEGA ISARDO, ALONSO",Arbitro principal
5524520,field_delegate,,"PUERMA ALONSO, DAVID",delegado_campo
5524522,referee,1925872,"GOMEZ SOTO, PABLO",Arbitro principal
5524526,referee,100247271,"GARCIA SANCHEZ, RUBEN",Arbitro principal
5524523,referee,1925872,"GOMEZ SOTO, PABLO",Arbitro principal
5524523,field_delegate,,"PALOMO LOZANO, JESÚS",delegado_campo
5524524,referee,100247271,"GARCIA SANCHEZ, RUBEN",Arbitro principal
5524524,field_delegate,,"OLMEDA MARTIN, VICTOR",delegado_campo
5524521,referee,1925872,"GOMEZ SOTO, PABLO",Arbitro principal
5524525,referee,100247271,"GARCIA SANCHEZ, RUBEN",Arbitro principal
5524527,referee,103170642,"BARRAGAN GONZALEZ, ALBERTO",Arbitro principal
5524531,referee,103170644,"BARRAGAN GONZALEZ, JAIME",Arbitro principal
5524531,field_delegate,,"PUERMA ALONSO, DAVID",delegado_campo
5524528,referee,103170642,"BARRAGAN GONZALEZ, ALBERTO",Arbitro principal
5524532,referee,103170644,"BARRAGAN GONZALEZ, JAIME",Arbitro principal
5524529,referee,103170642,"BARRAGAN GONZALEZ, ALBERTO",Arbitro principal
5524529,field_delegate,,"LARGACHA YAGUE, JAIME",delegado_campo
5524530,referee,103170644,"BARRAGAN GONZALEZ, JAIME",Arbitro principal
5524530,field_delegate,,"ALBALADEJO BARBERO, NICOLAS JOSE",delegado_campo
5524534,referee,101722584,"CASTILLA GÓMEZ, ADRIAN",Arbitro principal
5524538,referee,103172989,"HUERTOS GOMEZ DE MERODIO, BENITO",Arbitro principal
5524538,field_delegate,,"VILORIO MENDEZ, IVAN",delegado_campo
5524535,referee,101722584,"CASTILLA GÓMEZ, ADRIAN",Arbitro principal
5524536,referee,103172989,"HUERTOS GOMEZ DE MERODIO, BENITO",Arbitro principal
5524533,referee,103172989,"HUERTOS GOMEZ DE MERODIO, BENITO",Arbitro principal
5524537,referee,101722584,"CASTILLA GÓMEZ, ADRIAN",Arbitro principal
5524537,field_delegate,,"OLMEDA MARTIN, VICTOR",delegado_campo
5524541,referee,101722584,"CASTILLA GÓMEZ, ADRIAN",Arbitro principal
5524541,field_delegate,,"ALBALADEJO BARBERO, NICOLAS JOSE",delegado_campo
5524543,referee,101729206,"NAVARRO OLIVERA, ERIK",Arbitro principal
5524539,referee,101729206,"NAVARRO OLIVERA, ERIK",Arbitro principal
5524540,referee,101722584,"CASTILLA GÓMEZ, ADRIAN",Arbitro principal
5524542,referee,101722584,"CASTILLA GÓMEZ, ADRIAN",Arbitro principal
5524542,field_delegate,,"PUERMA ALONSO, DAVID",delegado_campo
5524544,referee,101729206,"NAVARRO OLIVERA, ERIK",Arbitro principal
5524544,field_delegate,,"GUTIERREZ DEL A OMS, FRANCISCO",delegado_campo
5524545,referee,103170290,"PEREZ PALACIOS, FERNANDO",Arbitro principal
5524546,referee,103175353,"SAIZ ESPEJO, PABLO",Arbitro principal
5524547,referee,103175353,"SAIZ ESPEJO, PABLO",Arbitro principal
5524548,referee,103170290,"PEREZ PALACIOS, FERNANDO",Arbitro principal
5524549,referee,103170290,"PEREZ PALACIOS, FERNANDO",Arbitro principal
5524549,field_delegate,,"CAMPOS MAULEON, DIEGO",delegado_campo
5524550,referee,103175353,"SAIZ ESPEJO, PABLO",Arbitro principal
5546593,referee,103172193,"ESTREMERA SANZ, ENRIQUE",Arbitro principal
5546593,field_delegate,,"LARGACHA YAGUE, JAIME",delegado_campo
5546592,referee,1701172,"SUERO BALBOA, GONZALO",Arbitro principal
5546592,field_delegate,,"OLMEDA MARTIN, VICTOR",delegado_campo
5556702,referee,103173577,"JIMENEZ ORTIZ, CRISTIAN",Arbitro principal
5556704,referee,103173577,"JIMENEZ ORTIZ, CRISTIAN",Arbitro principal
5556704,field_delegate,,"SEOANE STAMPA, JUAN",delegado_campo
5556703,referee,101721594,"ARANDA GUTIERREZ, VICTOR",Arbitro principal
5556703,field_delegate,,"SANZ BAUZA, ADRIAN",delegado_campo
5524558,referee,103172418,"GARCÍA GARCÍA, PABLO",Arbitro principal
5524561,referee,103175982,"SUMMERS SÁNCHEZ, ALEJANDRO",Arbitro principal
5524557,referee,103172418,"GARCÍA GARCÍA, PABLO",Arbitro principal
5524559,referee,103175982,"SUMMERS SÁNCHEZ, ALEJANDRO",Arbitro principal
5524559,field_delegate,,"CAMPOS MAULEON, DIEGO",delegado_campo
5524560,referee,103175982,"SUMMERS SÁNCHEZ, ALEJANDRO",Arbitro principal
5524560,field_delegate,,"CEREZO NOGALES, DIEGO",delegado_campo
5524562,referee,103172418,"GARCÍA GARCÍA, PABLO",Arbitro principal
5524564,referee,103170642,"BARRAGAN GONZALEZ, ALBERTO",Arbitro principal
5524564,field_delegate,,"SANZ BAUZA, ADRIAN",delegado_campo
5524565,referee,103170644,"BARRAGAN GONZALEZ, JAIME",Arbitro principal
5524563,referee,103170644,"BARRAGAN GONZALEZ, JAIME",Arbitro principal
5524566,referee,103170642,"BARRAGAN GONZALEZ, ALBERTO",Arbitro principal
5524567,referee,103170642,"BARRAGAN GONZALEZ, ALBERTO",Arbitro principal
5524567,field_delegate,,"OLMEDA MARTIN, VICTOR",delegado_campo
5524568,referee,103170644,"BARRAGAN GONZALEZ, JAIME",Arbitro principal
5524573,referee,2891913,"GOMEZ CLAVERO, RUBEN",Arbitro principal
5524573,field_delegate,,"CEREZO NOGALES, DIEGO",delegado_campo
5524574,referee,1032276,"RODRIGUEZ CARMONA, JOSE ISMAEL",Arbitro principal
5524569,referee,1032276,"RODRIGUEZ CARMONA, JOSE ISMAEL",Arbitro principal
5524569,field_delegate,,"SEOANE STAMPA, JUAN",delegado_campo
5524571,referee,2891913,"GOMEZ CLAVERO, RUBEN",Arbitro principal
5524570,referee,1032276,"RODRIGUEZ CARMONA, JOSE ISMAEL",Arbitro principal
5524572,referee,2891913,"GOMEZ CLAVERO, RUBEN",Arbitro principal
5524572,field_delegate,,"CAMPOS MAULEON, DIEGO",delegado_campo
5524575,referee,103172963,"IRRIBARREN SERRANO, NOAH ALEJANDRA",Arbitro principal
5524575,field_delegate,,"BERNAL BARQUERO, JAVIER",delegado_campo
5524576,referee,103173611,"LOPEZ VILLAVERDE, MARTIN",Arbitro principal
5524576,field_delegate,,"HERRAIZ VELA, HECTOR",delegado_campo
5524577,referee,103172963,"IRRIBARREN SERRANO, NOAH ALEJANDRA",Arbitro principal
5524577,field_delegate,,"VALERO COLLADO, JOSE",delegado_campo
5524578,referee,103173611,"LOPEZ VILLAVERDE, MARTIN",Arbitro principal
5524579,referee,103172963,"IRRIBARREN SERRANO, NOAH ALEJANDRA",Arbitro principal
5524580,referee,103173611,"LOPEZ VILLAVERDE, MARTIN",Arbitro principal
5524580,field_delegate,,"MORATILLA ARROYO, RAUL",delegado_campo
5524583,referee,103170704,"BERMEJO FONTANILLO, ADRIÁN",Arbitro principal
5524581,referee,103170704,"BERMEJO FONTANILLO, ADRIÁN",Arbitro principal
5524581,field_delegate,,"ALONSO DEL MORAL, DIEGO",delegado_campo
5524582,referee,103170704,"BERMEJO FONTANILLO, ADRIÁN",Arbitro principal
5524586,referee,103172939,"GUTIERREZ DIAZ, SERGIO",Arbitro principal
5524586,field_delegate,,"ROMERA MONTILLA, JOSE LUIS",delegado_campo
5524584,referee,103172939,"GUTIERREZ DIAZ, SERGIO",Arbitro principal
5524584,field_delegate,,"MOMPART GARCIA, JAVIER",delegado_campo
5524585,referee,103172939,"GUTIERREZ DIAZ, SERGIO",Arbitro principal
5524590,referee,103172963,"IRRIBARREN SERRANO, NOAH ALEJANDRA",Arbitro principal
5524590,field_delegate,,"CABALLERO BUENO, MARIO",delegado_campo
5524588,referee,103172963,"IRRIBARREN SERRANO, NOAH ALEJANDRA",Arbitro principal
5524588,field_delegate,,"BERNAL BARQUERO, JAVIER",delegado_campo
5524589,referee,103174159,"NAVARRO POVEDA, ESTELA",Arbitro principal
5524587,referee,103174159,"NAVARRO POVEDA, ESTELA",Arbitro principal
5524587,field_delegate,,"BERNAL BARQUERO, JAVIER",delegado_campo
5524591,referee,103173611,"LOPEZ VILLAVERDE, MARTIN",Arbitro principal
5524592,referee,103173611,"LOPEZ VILLAVERDE, MARTIN",Arbitro principal
5524592,field_delegate,,"MORATILLA ARROYO, RAUL",delegado_campo
5524593,referee,103172963,"IRRIBARREN SERRANO, NOAH ALEJANDRA",Arbitro principal
5524597,referee,103172963,"IRRIBARREN SERRANO, NOAH ALEJANDRA",Arbitro principal
5524597,field_delegate,,"ROMERA MONTILLA, JOSE LUIS",delegado_campo
5524598,referee,103172963,"IRRIBARREN SERRANO, NOAH ALEJANDRA",Arbitro principal
5524598,field_delegate,,"ALCAZAR GARCÍA, FERNANDO",delegado_campo
5524596,referee,103174159,"NAVARRO POVEDA, ESTELA",Arbitro principal
5524596,field_delegate,,"HERENCIA PLAZA, DIEGO",delegado_campo
5524594,referee,103174159,"NAVARRO POVEDA, ESTELA",Arbitro principal
5524595,referee,103174159,"NAVARRO POVEDA, ESTELA",Arbitro principal
5524595,field_delegate,,"MOMPART GARCIA, JAVIER",delegado_campo
5524600,referee,103170658,"ACOSTA ROJO , SERGIO",Arbitro principal
5524600,field_delegate,,"ALONSO DEL MORAL, DIEGO",delegado_campo
5524601,referee,103170658,"ACOSTA ROJO , SERGIO",Arbitro principal
5524601,field_delegate,,"BERNAL BARQUERO, JAVIER",delegado_campo
5524602,referee,103170658,"ACOSTA ROJO , SERGIO",Arbitro principal
5524603,referee,103170658,"ACOSTA ROJO , SERGIO",Arbitro principal
5524603,field_delegate,,"CABALLERO BUENO, MARIO",delegado_campo
5524604,referee,103175990,"VILLOSLADA MENOR, ÁNGEL",Arbitro principal
5524604,field_delegate,,"MORATILLA ARROYO, RAUL",delegado_campo
5524599,referee,103175990,"VILLOSLADA MENOR, ÁNGEL",Arbitro principal
5524608,referee,103170688,"ANDRÉS HUETE, ÁLEX",Arbitro principal
5524608,field_delegate,,"ROMERA MONTILLA, JOSE LUIS",delegado_campo
5524606,referee,103170688,"ANDRÉS HUETE, ÁLEX",Arbitro principal
5524606,field_delegate,,"MORENO NIETO, FELIX",delegado_campo
5524607,referee,103170688,"ANDRÉS HUETE, ÁLEX",Arbitro principal
5524607,field_delegate,,"FERNANDEZ MONTALVO, MIGUEL",delegado_campo
5524605,referee,103170664,"ARRIECHE CARBONELL, CARLOS EDUARDO",Arbitro principal
5524609,referee,103170664,"ARRIECHE CARBONELL, CARLOS EDUARDO",Arbitro principal
5524609,field_delegate,,"ALCAZAR GARCÍA, FERNANDO",delegado_campo
5524610,referee,103170664,"ARRIECHE CARBONELL, CARLOS EDUARDO",Arbitro principal
5524615,referee,103174159,"NAVARRO POVEDA, ESTELA",Arbitro principal
5524611,referee,103174159,"NAVARRO POVEDA, ESTELA",Arbitro principal
5524616,referee,103172963,"IRRIBARREN SERRANO, NOAH ALEJANDRA",Arbitro principal
5524616,field_delegate,,"MORATILLA ARROYO, RAUL",delegado_campo
5524614,referee,103172963,"IRRIBARREN SERRANO, NOAH ALEJANDRA",Arbitro principal
5524614,field_delegate,,"BERNAL BARQUERO, JAVIER",delegado_campo
5524612,referee,103173611,"LOPEZ VILLAVERDE, MARTIN",Arbitro principal
5524613,referee,103173611,"LOPEZ VILLAVERDE, MARTIN",Arbitro principal
5524613,field_delegate,,"ALONSO DEL MORAL, DIEGO",delegado_campo
5524617,referee,103172929,"GÓMEZ IMAZ PIZARRO, ALEJANDRO",Arbitro principal
5524617,field_delegate,,"MORENO NIETO, FELIX",delegado_campo
5524620,referee,103172933,"GOMEZ IMAZ PIZARRO, DANIEL",Arbitro principal
5524620,field_delegate,,"ALCAZAR GARCÍA, FERNANDO",delegado_campo
5524618,referee,103172929,"GÓMEZ IMAZ PIZARRO, ALEJANDRO",Arbitro principal
5524618,field_delegate,,"FERNANDEZ MONTALVO, MIGUEL",delegado_campo
5524619,referee,103172933,"GOMEZ IMAZ PIZARRO, DANIEL",Arbitro principal
5524619,field_delegate,,"ROMERA MONTILLA, JOSE LUIS",delegado_campo
5524621,referee,103172929,"GÓMEZ IMAZ PIZARRO, ALEJANDRO",Arbitro principal
5524622,referee,103172933,"GOMEZ IMAZ PIZARRO, DANIEL",Arbitro principal
5524622,field_delegate,,"CABALLERO BUENO, MARIO",delegado_campo
5524625,referee,103172350,"FERNANDEZ GIL, ALVARO",Arbitro principal
5524626,referee,103172350,"FERNANDEZ GIL, ALVARO",Arbitro principal
5524626,field_delegate,,"BERNAL BARQUERO, JAVIER",delegado_campo
5524627,referee,103172350,"FERNANDEZ GIL, ALVARO",Arbitro principal
5524627,field_delegate,,"BERNAL BARQUERO, JAVIER",delegado_campo
5524623,referee,103172350,"FERNANDEZ GIL, ALVARO",Arbitro principal
5524623,field_delegate,,"MORENO NIETO, FELIX",delegado_campo
5524624,referee,103170658,"ACOSTA ROJO , SERGIO",Arbitro principal
5524628,referee,103170658,"ACOSTA ROJO , SERGIO",Arbitro principal
5524628,field_delegate,,"MORATILLA ARROYO, RAUL",delegado_campo
5524631,referee,103173531,"MALDONADO PEREZ, LEO",Arbitro principal
5524629,referee,103173531,"MALDONADO PEREZ, LEO",Arbitro principal
5524629,field_delegate,,"MORATILLA ARROYO, RAUL",delegado_campo
5524630,referee,103173531,"MALDONADO PEREZ, LEO",Arbitro principal
5524630,field_delegate,,"ROMERA MONTILLA, JOSE LUIS",delegado_campo
5524633,referee,103173589,"KHAJ JY EL MRABET, WAIL",Arbitro principal
5524634,referee,103173589,"KHAJ JY EL MRABET, WAIL",Arbitro principal
5524634,field_delegate,,"HERRAIZ VELA, HECTOR",delegado_campo
5524632,referee,103173589,"KHAJ JY EL MRABET, WAIL",Arbitro principal
5524635,referee,103174217,"MORONA RODRIGUEZ, DANIEL",Arbitro principal
5524635,field_delegate,,"FERNANDEZ MONTALVO, MIGUEL",delegado_campo
5524640,referee,103174217,"MORONA RODRIGUEZ, DANIEL",Arbitro principal
5524640,field_delegate,,"BERNAL BARQUERO, JAVIER",delegado_campo
5524639,referee,103174217,"MORONA RODRIGUEZ, DANIEL",Arbitro principal
5524639,field_delegate,,"ALONSO DEL MORAL, DIEGO",delegado_campo
5524637,referee,103172963,"IRRIBARREN SERRANO, NOAH ALEJANDRA",Arbitro principal
5524637,field_delegate,,"BERMEJO GIL, ALEJANDRO",delegado_campo
5524638,referee,103172963,"IRRIBARREN SERRANO, NOAH ALEJANDRA",Arbitro principal
5524636,referee,103172963,"IRRIBARREN SERRANO, NOAH ALEJANDRA",Arbitro principal
5524636,field_delegate,,"MORENO NIETO, FELIX",delegado_campo
5524644,referee,103423366,"DINULESCU MANEA, ANA MARIA",Arbitro principal
5524644,field_delegate,,"ZAMORA DIESTRO, OSCAR",delegado_campo
5524642,referee,103423366,"DINULESCU MANEA, ANA MARIA",Arbitro principal
5524646,referee,103423366,"DINULESCU MANEA, ANA MARIA",Arbitro principal
5524641,referee,103423366,"DINULESCU MANEA, ANA MARIA",Arbitro principal
5524645,referee,103423366,"DINULESCU MANEA, ANA MARIA",Arbitro principal
5524650,referee,1421222,"JIMENEZ LOPEZ, CARLOS",Arbitro principal
5524650,field_delegate,,"PEREZ CARRASCOSA, JUAN",delegado_campo
5524647,referee,1421222,"JIMENEZ LOPEZ, CARLOS",Arbitro principal
5524647,field_delegate,,"MASSÓ DÍAZ, RAÚL",delegado_campo
5524648,referee,1421222,"JIMENEZ LOPEZ, CARLOS",Arbitro principal
5524648,field_delegate,,"MONTERO GADEA, JOSE MARIA",delegado_campo
5524652,referee,1421222,"JIMENEZ LOPEZ, CARLOS",Arbitro principal
5524652,field_delegate,,"TARANGO ARELLANO, FERNANDA",delegado_campo
5524651,referee,1421222,"JIMENEZ LOPEZ, CARLOS",Arbitro principal
5524655,referee,103171527,"CANDIAL DE MADRID, ALEJANDRO",Arbitro principal
5524656,referee,103171527,"CANDIAL DE MADRID, ALEJANDRO",Arbitro principal
5524658,referee,103171527,"CANDIAL DE MADRID, ALEJANDRO",Arbitro principal
5524653,referee,103171527,"CANDIAL DE MADRID, ALEJANDRO",Arbitro principal
5524653,field_delegate,,"MASSÓ DÍAZ, RAÚL",delegado_campo
5524657,referee,103171527,"CANDIAL DE MADRID, ALEJANDRO",Arbitro principal
5524661,referee,103175986,"VARGAS LIÉVANO, MATEO",Arbitro principal
5524661,field_delegate,,"RODRIGUEZ MARTIN, BORJA",delegado_campo
5524663,referee,103175986,"VARGAS LIÉVANO, MATEO",Arbitro principal
5524664,referee,103175986,"VARGAS LIÉVANO, MATEO",Arbitro principal
5524662,referee,103175986,"VARGAS LIÉVANO, MATEO",Arbitro principal
5524659,referee,103175986,"VARGAS LIÉVANO, MATEO",Arbitro principal
5524659,field_delegate,,"MONTERO GADEA, JOSE MARIA",delegado_campo
5524666,referee,103170276,"MORANTE LOPEZ, CARLOS",Arbitro principal
5524666,field_delegate,,"MASSÓ DÍAZ, RAÚL",delegado_campo
5524667,referee,103170276,"MORANTE LOPEZ, CARLOS",Arbitro principal
5524668,referee,103174151,"MORENO ARROYO, DAVID",Arbitro principal
5524669,referee,103174151,"MORENO ARROYO, DAVID",Arbitro principal
5524670,referee,103174151,"MORENO ARROYO, DAVID",Arbitro principal
5524672,referee,103174171,"MORATA DÍAZ, NICOLÁS",Arbitro principal
5524674,referee,103174171,"MORATA DÍAZ, NICOLÁS",Arbitro principal
5524673,referee,103174171,"MORATA DÍAZ, NICOLÁS",Arbitro principal
5524676,referee,103173545,"MARTIN FUENTES, ALONSO",Arbitro principal
5524675,referee,103173545,"MARTIN FUENTES, ALONSO",Arbitro principal
5524681,referee,103172360,"GARCÍA MORENO, ASIER",Arbitro principal
5524681,field_delegate,,"BARCALA GONZALEZ, JESUS",delegado_campo
5524678,referee,103172360,"GARCÍA MORENO, ASIER",Arbitro principal
5524678,field_delegate,,"MONTERO GADEA, JOSE MARIA",delegado_campo
5524682,referee,103172989,"HUERTOS GOMEZ DE MERODIO, BENITO",Arbitro principal
5524680,referee,103175960,"SIMÓ QUIÑONES, GONZALO",Arbitro principal
5524679,referee,103175960,"SIMÓ QUIÑONES, GONZALO",Arbitro principal
5524683,referee,103174817,"REY RODRIGUEZ, BRUNO",Arbitro principal
5524686,referee,103174817,"REY RODRIGUEZ, BRUNO",Arbitro principal
5524688,referee,103174817,"REY RODRIGUEZ, BRUNO",Arbitro principal
5524685,referee,103174817,"REY RODRIGUEZ, BRUNO",Arbitro principal
5524687,referee,103171527,"CANDIAL DE MADRID, ALEJANDRO",Arbitro principal
5524689,referee,101731006,"RAME MARQUEZ, DAVID",Arbitro principal
5524692,referee,101731006,"RAME MARQUEZ, DAVID",Arbitro principal
5524693,referee,101731006,"RAME MARQUEZ, DAVID",Arbitro principal
5524691,referee,103174817,"REY RODRIGUEZ, BRUNO",Arbitro principal
5524691,field_delegate,,"MONTERO GADEA, JOSE MARIA",delegado_campo
5524694,referee,103174817,"REY RODRIGUEZ, BRUNO",Arbitro principal
5524696,referee,103172141,"DE LA FUENTE LUQUE, GONZALO",Arbitro principal
5524695,referee,103172141,"DE LA FUENTE LUQUE, GONZALO",Arbitro principal
5524698,referee,103172141,"DE LA FUENTE LUQUE, GONZALO",Arbitro principal
5524699,referee,103174225,"MARTÍN YRAZOLA, HÉCTOR",Arbitro principal
5524700,referee,103174225,"MARTÍN YRAZOLA, HÉCTOR",Arbitro principal
5524702,referee,103172187,"DELGADO DOMINGO, GONZALO",Arbitro principal
5524706,referee,103172187,"DELGADO DOMINGO, GONZALO",Arbitro principal
