match_id,team_id,role_kind,role_raw,person_id,person_name
5524443,24235531,head_coach,head_coach,19914514,"SANTOS NEVADO, RUBÉN"
5524443,24235531,team_delegate,team_delegate,,"CONTRERAS COGORRO, ALBERTO"
5524443,13549961,head_coach,head_coach,25161937,"JUEZ SALGADO, VICTOR"
5524443,13549961,team_delegate,team_delegate,,"JUEZ SALGADO, VICTOR"
5524444,1753,head_coach,head_coach,25980911,"MADERO GIL, RODRIGO"
5524444,1753,team_delegate,team_delegate,,"SERRANO SANCHO, MANUEL"
5524444,2274797,head_coach,head_coach,9222184,"MARTINEZ DE GUINEA ALVAREZ, IGNACIO"
5524445,4934956,head_coach,head_coach,20828662,"MAGARZO MONTERO, ADRIÁN"
5524445,4934956,team_delegate,team_delegate,,"RODRIGUEZ RODRIGUEZ, HUGO"
5524445,1059937,head_coach,head_coach,25398144,"BILBAO AGUAYO, GORKA"
5524445,1059937,team_delegate,team_delegate,,"GARCIA FERNANDEZ, JAVIER"
5524446,6821043,head_coach,head_coach,21827,"MARTINEZ RUIZ, PEDRO"
5524446,6821043,other_staff,EPR,25888594,"MARTINEZ JIMENEZ, DARIO"
5524446,15305818,head_coach,head_coach,24720323,"OTERO CALVO, ISRAEL"
5524446,15305818,team_delegate,team_delegate,,"MESA ALBALADEJO, ALEJANDRO"
5524448,308,head_coach,head_coach,13213596,"ESQUILAS RIVAS, RICARDO BORJA"
5524448,308,other_staff,EPR,25999645,"VALENZUELA SAAVEDRA, ALEJANDRO"
5524448,13551112,head_coach,head_coach,23648942,"POYATO DELGADO, LUIS MARIA"
5524448,13551112,team_delegate,team_delegate,,"VELA ALVAREZ, SANDRA"
5524447,345236,team_delegate,team_delegate,,"PALMA CABALLO, RUBÉN"
5524447,12521866,team_delegate,team_delegate,,"GONZALEZ ROBISCO, FRANCISCO JOSE"
5524452,15305818,head_coach,head_coach,24720323,"OTERO CALVO, ISRAEL"
5524452,15305818,team_delegate,team_delegate,,"MESA ALBALADEJO, ALEJANDRO"
5524452,4934956,head_coach,head_coach,20828662,"MAGARZO MONTERO, ADRIÁN"
5524452,4934956,team_delegate,team_delegate,,"RODRIGUEZ RODRIGUEZ, HUGO"
5524453,12521866,team_delegate,team_delegate,,"GONZALEZ ROBISCO, FRANCISCO JOSE"
5524453,6821043,head_coach,head_coach,21827,"MARTINEZ RUIZ, PEDRO"
5524453,6821043,other_staff,EPR,25888594,"MARTINEZ JIMENEZ, DARIO"
5524449,13549961,head_coach,head_coach,25161937,"JUEZ SALGADO, VICTOR"
5524449,13549961,team_delegate,team_delegate,,"JUEZ SALGADO, VICTOR"
5524449,308,head_coach,head_coach,13213596,"ESQUILAS RIVAS, RICARDO BORJA"
5524449,308,other_staff,EPR,25999645,"VALENZUELA SAAVEDRA, ALEJANDRO"
5524450,2274797,head_coach,head_coach,26102478,"IGLESIAS GONZALEZ, MARCO"
5524450,24235531,head_coach,head_coach,19914514,"SANTOS NEVADO, RUBÉN"
5524450,24235531,team_delegate,team_delegate,,"CONTRERAS COGORRO, ALBERTO"
5524454,13551112,head_coach,head_coach,23648942,"POYATO DELGADO, LUIS MARIA"
5524454,13551112,team_delegate,team_delegate,,"VELA ALVAREZ, SANDRA"
5524454,345236,head_coach,head_coach,26064875,"PALMA CABALLO, RUBÉN"
5524454,345236,team_delegate,team_delegate,,"PALMA CABALLO, RUBÉN"
5524451,1059937,head_coach,head_coach,25398144,"BILBAO AGUAYO, GORKA"
5524451,1059937,team_delegate,team_delegate,,"ALONSO BARROS, PEDRO"
5524451,1753,head_coach,head_coach,25980911,"MADERO GIL, RODRIGO"
5524451,1753,team_delegate,team_delegate,,"SERRANO SANCHO, MANUEL"
5524456,24235531,head_coach,head_coach,21100398,"VALERO SANTANDREU, PABLO"
5524456,24235531,team_delegate,team_delegate,,"CONTRERAS COGORRO, ALBERTO"
5524456,1059937,head_coach,head_coach,25398144,"BILBAO AGUAYO, GORKA"
5524456,1059937,team_delegate,team_delegate,,"GARCIA OLIVA BENITO, CESAR"
5524460,308,head_coach,head_coach,26006774,"ESQUILAS RIVAS, RICARDO BORJA"
5524460,308,other_staff,EPR,25999645,"VALENZUELA SAAVEDRA, ALEJANDRO"
5524460,345236,head_coach,head_coach,26064875,"PALMA CABALLO, RUBÉN"
5524460,345236,team_delegate,team_delegate,,"GOMEZ GAMEZ, DARIO"
5524457,1753,head_coach,head_coach,25980911,"MADERO GIL, RODRIGO"
5524457,1753,team_delegate,team_delegate,,"SERRANO SANCHO, MANUEL"
5524457,1753,other_staff,EPR,25915667,"SERRANO SANCHO, MANUEL"
5524457,15305818,head_coach,head_coach,24720323,"OTERO CALVO, ISRAEL"
5524457,15305818,team_delegate,team_delegate,,"MESA ALBALADEJO, ALEJANDRO"
5524458,4934956,head_coach,head_coach,20828662,"MAGARZO MONTERO, ADRIÁN"
5524458,4934956,team_delegate,team_delegate,,"RODRIGUEZ RODRIGUEZ, HUGO"
5524458,12521866,team_delegate,team_delegate,,"GONZALEZ ROBISCO, FRANCISCO JOSE"
5524455,13549961,head_coach,head_coach,25161937,"JUEZ SALGADO, VICTOR"
5524455,13549961,team_delegate,team_delegate,,"JUEZ SALGADO, VICTOR"
5524455,2274797,head_coach,head_coach,26102478,"IGLESIAS GONZALEZ, MARCO"
5524459,6821043,head_coach,head_coach,21827,"MARTINEZ RUIZ, PEDRO"
5524459,13551112,head_coach,head_coach,23648942,"POYATO DELGADO, LUIS MARIA"
5524459,13551112,team_delegate,team_delegate,,"VELA ALVAREZ, SANDRA"
5524461,2274797,head_coach,head_coach,26102478,"IGLESIAS GONZALEZ, MARCO"
5524461,308,head_coach,head_coach,13213596,"ESQUILAS RIVAS, RICARDO BORJA"
5524461,308,other_staff,EPR,25999645,"VALENZUELA SAAVEDRA, ALEJANDRO"
5524465,13551112,head_coach,head_coach,23648942,"POYATO DELGADO, LUIS MARIA"
5524465,13551112,team_delegate,team_delegate,,"VELA ALVAREZ, SANDRA"
5524462,1059937,head_coach,head_coach,25398144,"BILBAO AGUAYO, GORKA"
5524462,1059937,team_delegate,team_delegate,,"ALONSO BARROS, PEDRO"
5524462,13549961,head_coach,head_coach,25161937,"JUEZ SALGADO, VICTOR"
5524462,13549961,team_delegate,team_delegate,,"JUEZ SALGADO, VICTOR"
5524466,345236,head_coach,head_coach,26064875,"PALMA CABALLO, RUBÉN"
5524466,345236,team_delegate,team_delegate,,"GOMEZ GAMEZ, DARIO"
5524466,6821043,head_coach,head_coach,21827,"MARTINEZ RUIZ, PEDRO"
5524466,6821043,other_staff,EPR,25888594,"MARTINEZ JIMENEZ, DARIO"
5524463,15305818,head_coach,head_coach,24720323,"OTERO CALVO, ISRAEL"
5524463,15305818,team_delegate,team_delegate,,"MESA ALBALADEJO, ALEJANDRO"
5524463,24235531,head_coach,head_coach,21100398,"VALERO SANTANDREU, PABLO"
5524463,24235531,team_delegate,team_delegate,,"CONTRERAS COGORRO, ALBERTO"
5524464,12521866,head_coach,head_coach,148038,"GARCIA ALIAGA, ABRAHAM"
5524464,12521866,team_delegate,team_delegate,,"GONZALEZ ROBISCO, FRANCISCO JOSE"
5524464,1753,head_coach,head_coach,25980911,"MADERO GIL, RODRIGO"
5524464,1753,team_delegate,team_delegate,,"SERRANO SANCHO, MANUEL"
5524464,1753,other_staff,EPR,25915667,"SERRANO SANCHO, MANUEL"
5524468,13549961,head_coach,head_coach,25161937,"JUEZ SALGADO, VICTOR"
5524468,13549961,team_delegate,team_delegate,,"JUEZ SALGADO, VICTOR"
5524468,15305818,head_coach,head_coach,24720323,"OTERO CALVO, ISRAEL"
5524468,15305818,team_delegate,team_delegate,,"MESA ALBALADEJO, ALEJANDRO"
5524472,308,head_coach,head_coach,13213596,"ESQUILAS RIVAS, RICARDO BORJA"
5524472,308,other_staff,EPR,25999645,"VALENZUELA SAAVEDRA, ALEJANDRO"
5524472,6821043,head_coach,head_coach,21827,"MARTINEZ RUIZ, PEDRO"
5524469,24235531,head_coach,head_coach,26154317,"VALERO SANTANDREU, PABLO"
5524469,24235531,team_delegate,team_delegate,,"CONTRERAS COGORRO, ALBERTO"
5524469,12521866,team_delegate,team_delegate,,"GONZALEZ ROBISCO, FRANCISCO JOSE"
5524470,1753,head_coach,head_coach,25980911,"MADERO GIL, RODRIGO"
5524470,1753,team_delegate,team_delegate,,"SERRANO SANCHO, MANUEL"
5524470,1753,other_staff,EPR,25915667,"SERRANO SANCHO, MANUEL"
5524470,13551112,head_coach,head_coach,23648942,"POYATO DELGADO, LUIS MARIA"
5524470,13551112,team_delegate,team_delegate,,"VELA ALVAREZ, SANDRA"
5524467,2274797,head_coach,head_coach,26102478,"IGLESIAS GONZALEZ, MARCO"
5524467,1059937,head_coach,head_coach,13516516,"BILBAO AGUAYO, GORKA"
5524471,4934956,head_coach,head_coach,20828662,"MAGARZO MONTERO, ADRIÁN"
5524471,4934956,team_delegate,team_delegate,,"RODRIGUEZ RODRIGUEZ, HUGO"
5524471,345236,head_coach,head_coach,26064875,"PALMA CABALLO, RUBÉN"
5524471,345236,team_delegate,team_delegate,,"GOMEZ GAMEZ, DARIO"
5524475,12521866,team_delegate,team_delegate,,"GONZALEZ ROBISCO, FRANCISCO JOSE"
5524475,12521866,other_staff,EPR,20897405,"AYCART MARTINEZ, JUAN FRANCISCO"
5524475,13549961,head_coach,head_coach,25161937,"JUEZ SALGADO, VICTOR"
5524475,13549961,team_delegate,team_delegate,,"JUEZ SALGADO, VICTOR"
5524477,345236,head_coach,head_coach,26064875,"PALMA CABALLO, RUBÉN"
5524477,345236,team_delegate,team_delegate,,"NAVALÓN MÁRQUEZ, LUCAS"
5524477,1753,head_coach,head_coach,25980911,"MADERO GIL, RODRIGO"
5524477,1753,team_delegate,team_delegate,,"SERRANO SANCHO, MANUEL"
5524477,1753,other_staff,EPR,25915667,"SERRANO SANCHO, MANUEL"
5524473,1059937,head_coach,head_coach,25398144,"BILBAO AGUAYO, GORKA"
5524473,308,head_coach,head_coach,13213596,"ESQUILAS RIVAS, RICARDO BORJA"
5524473,308,other_staff,EPR,25999645,"VALENZUELA SAAVEDRA, ALEJANDRO"
5524474,15305818,head_coach,head_coach,24720323,"OTERO CALVO, ISRAEL"
5524474,15305818,team_delegate,team_delegate,,"MAYORAL CASTILLO, DIEGO"
5524474,2274797,head_coach,head_coach,26102478,"IGLESIAS GONZALEZ, MARCO"
5524476,13551112,head_coach,head_coach,23648942,"POYATO DELGADO, LUIS MARIA"
5524476,13551112,team_delegate,team_delegate,,"VELA ALVAREZ, SANDRA"
5524476,24235531,head_coach,head_coach,26154317,"VALERO SANTANDREU, PABLO"
5524476,24235531,team_delegate,team_delegate,,"CONTRERAS COGORRO, ALBERTO"
5524478,6821043,head_coach,head_coach,21827,"MARTINEZ RUIZ, PEDRO"
5524478,6821043,other_staff,EPR,25888594,"MARTINEZ JIMENEZ, DARIO"
5524478,4934956,head_coach,head_coach,20828662,"MAGARZO MONTERO, ADRIÁN"
5524484,308,head_coach,head_coach,10243320,"CABALLERO FERNANDEZ, EDUARDO"
5524484,308,other_staff,EPR,25999645,"VALENZUELA SAAVEDRA, ALEJANDRO"
5524484,4934956,head_coach,head_coach,20828662,"MAGARZO MONTERO, ADRIÁN"
5524484,4934956,team_delegate,team_delegate,,"RODRIGUEZ RODRIGUEZ, HUGO"
5524480,2274797,head_coach,head_coach,26102478,"IGLESIAS GONZALEZ, MARCO"
5524480,12521866,team_delegate,team_delegate,,"GONZALEZ ROBISCO, FRANCISCO JOSE"
5524479,1059937,head_coach,head_coach,25398144,"BILBAO AGUAYO, GORKA"
5524479,1059937,team_delegate,team_delegate,,"GARCIA FERNANDEZ, JAVIER"
5524479,15305818,head_coach,head_coach,24720323,"OTERO CALVO, ISRAEL"
5524479,15305818,team_delegate,team_delegate,,"MESA ALBALADEJO, ALEJANDRO"
5524482,24235531,head_coach,head_coach,26154317,"VALERO SANTANDREU, PABLO"
5524482,24235531,team_delegate,team_delegate,,"CONTRERAS COGORRO, ALBERTO"
5524482,345236,head_coach,head_coach,26064875,"PALMA CABALLO, RUBÉN"
5524482,345236,team_delegate,team_delegate,,"GOMEZ GAMEZ, DARIO"
5524481,13549961,head_coach,head_coach,25161937,"JUEZ SALGADO, VICTOR"
5524481,13549961,team_delegate,team_delegate,,"JUEZ SALGADO, VICTOR"
5524481,13551112,head_coach,head_coach,23648942,"POYATO DELGADO, LUIS MARIA"
5524481,13551112,team_delegate,team_delegate,,"VELA ALVAREZ, SANDRA"
5524483,1753,head_coach,head_coach,25980911,"MADERO GIL, RODRIGO"
5524483,1753,team_delegate,team_delegate,,"SERRANO SANCHO, MANUEL"
5524483,6821043,head_coach,head_coach,21827,"MARTINEZ RUIZ, PEDRO"
5524487,13551112,head_coach,head_coach,23648942,"POYATO DELGADO, LUIS MARIA"
5524487,13551112,team_delegate,team_delegate,,"VELA ALVAREZ, SANDRA"
5524487,2274797,head_coach,head_coach,26102478,"IGLESIAS GONZALEZ, MARCO"
5524489,6821043,head_coach,head_coach,21827,"MARTINEZ RUIZ, PEDRO"
5524489,6821043,other_staff,EPR,25888594,"MARTINEZ JIMENEZ, DARIO"
5524488,345236,head_coach,head_coach,20222177,"NAVALÓN MÁRQUEZ, LUCAS"
5524488,345236,team_delegate,team_delegate,,"GOMEZ GAMEZ, DARIO"
5524488,13549961,head_coach,head_coach,25161937,"JUEZ SALGADO, VICTOR"
5524488,13549961,team_delegate,team_delegate,,"JUEZ SALGADO, VICTOR"
5524490,4934956,head_coach,head_coach,20828662,"MAGARZO MONTERO, ADRIÁN"
5524490,4934956,team_delegate,team_delegate,,"RODRIGUEZ RODRIGUEZ, HUGO"
5524490,1753,head_coach,head_coach,25980911,"MADERO GIL, RODRIGO"
5524490,1753,team_delegate,team_delegate,,"SERRANO SANCHO, MANUEL"
5524490,1753,other_staff,EPR,25915667,"SERRANO SANCHO, MANUEL"
5524485,15305818,head_coach,head_coach,24720323,"OTERO CALVO, ISRAEL"
5524485,15305818,team_delegate,team_delegate,,"MESA ALBALADEJO, ALEJANDRO"
5524485,308,head_coach,head_coach,13213596,"ESQUILAS RIVAS, RICARDO BORJA"
5524485,308,other_staff,EPR,25999645,"VALENZUELA SAAVEDRA, ALEJANDRO"
5524486,12521866,team_delegate,team_delegate,,"GONZALEZ ROBISCO, FRANCISCO JOSE"
5524486,12521866,other_staff,EPR,20897405,"AYCART MARTINEZ, JUAN FRANCISCO"
5524486,1059937,head_coach,head_coach,25398144,"BILBAO AGUAYO, GORKA"
5524486,1059937,team_delegate,team_delegate,,"GARCIA FERNANDEZ, JAVIER"
5524492,1059937,head_coach,head_coach,25398144,"BILBAO AGUAYO, GORKA"
5524492,1059937,team_delegate,team_delegate,,"GARCIA FERNANDEZ, JAVIER"
5524492,13551112,head_coach,head_coach,23648942,"POYATO DELGADO, LUIS MARIA"
5524492,13551112,team_delegate,team_delegate,,"VELA ALVAREZ, SANDRA"
5524495,24235531,head_coach,head_coach,26154317,"VALERO SANTANDREU, PABLO"
5524495,24235531,team_delegate,team_delegate,,"CONTRERAS COGORRO, ALBERTO"
5524495,4934956,head_coach,head_coach,20828662,"MAGARZO MONTERO, ADRIÁN"
5524495,4934956,team_delegate,team_delegate,,"RODRIGUEZ RODRIGUEZ, HUGO"
5524491,15305818,head_coach,head_coach,24720323,"OTERO CALVO, ISRAEL"
5524491,15305818,team_delegate,team_delegate,,"MESA ALBALADEJO, ALEJANDRO"
5524491,12521866,team_delegate,team_delegate,,"GONZALEZ ROBISCO, FRANCISCO JOSE"
5524493,2274797,head_coach,head_coach,26102478,"IGLESIAS GONZALEZ, MARCO"
5524493,345236,head_coach,head_coach,26064875,"PALMA CABALLO, RUBÉN"
5524493,345236,team_delegate,team_delegate,,"PALMA CABALLO, RUBÉN"
5524494,13549961,head_coach,head_coach,25161937,"JUEZ SALGADO, VICTOR"
5524494,13549961,team_delegate,team_delegate,,"JUEZ SALGADO, VICTOR"
5524494,6821043,head_coach,head_coach,21827,"MARTINEZ RUIZ, PEDRO"
5524494,6821043,other_staff,EPR,25888594,"MARTINEZ JIMENEZ, DARIO"
5524496,308,head_coach,head_coach,13213596,"ESQUILAS RIVAS, RICARDO BORJA"
5524496,1753,head_coach,head_coach,25980911,"MADERO GIL, RODRIGO"
5524496,1753,team_delegate,team_delegate,,"SERRANO SANCHO, MANUEL"
5524496,1753,other_staff,EPR,25915667,"SERRANO SANCHO, MANUEL"
5524498,13551112,head_coach,head_coach,23648942,"POYATO DELGADO, LUIS MARIA"
5524498,13551112,team_delegate,team_delegate,,"VELA ALVAREZ, SANDRA"
5524498,15305818,head_coach,head_coach,24720323,"OTERO CALVO, ISRAEL"
5524499,345236,head_coach,head_coach,26064875,"PALMA CABALLO, RUBÉN"
5524499,345236,team_delegate,team_delegate,,"GOMEZ GAMEZ, DARIO"
5524499,1059937,head_coach,head_coach,25398144,"BILBAO AGUAYO, GORKA"
5524499,1059937,team_delegate,team_delegate,,"GARCIA FERNANDEZ, JAVIER"
5524497,308,head_coach,head_coach,25500703,"GARCÍA HERNÁNDEZ, JOSÉ CARLOS"
5524497,308,other_staff,EPR,25999645,"VALENZUELA SAAVEDRA, ALEJANDRO"
5524497,12521866,team_delegate,team_delegate,,"GONZALEZ ROBISCO, FRANCISCO JOSE"
5524500,6821043,head_coach,head_coach,21827,"MARTINEZ RUIZ, PEDRO"
5524500,6821043,other_staff,EPR,25888594,"MARTINEZ JIMENEZ, DARIO"
5524500,2274797,head_coach,head_coach,26102478,"IGLESIAS GONZALEZ, MARCO"
5524501,4934956,head_coach,head_coach,20828662,"MAGARZO MONTERO, ADRIÁN"
5524501,4934956,team_delegate,team_delegate,,"RODRIGUEZ RODRIGUEZ, HUGO"
5524501,13549961,head_coach,head_coach,25161937,"JUEZ SALGADO, VICTOR"
5524501,13549961,team_delegate,team_delegate,,"JUEZ SALGADO, VICTOR"
5524502,1753,head_coach,head_coach,25980911,"MADERO GIL, RODRIGO"
5524502,1753,team_delegate,team_delegate,,"SERRANO SANCHO, MANUEL"
5524502,1753,other_staff,EPR,25915667,"SERRANO SANCHO, MANUEL"
5524502,24235531,head_coach,head_coach,26154317,"VALERO SANTANDREU, PABLO"
5524502,24235531,team_delegate,team_delegate,,"CONTRERAS COGORRO, ALBERTO"
5524507,13549961,head_coach,head_coach,25161937,"JUEZ SALGADO, VICTOR"
5524507,13549961,team_delegate,team_delegate,,"JUEZ SALGADO, VICTOR"
5524507,1753,head_coach,head_coach,25980911,"MADERO GIL, RODRIGO"
5524507,1753,team_delegate,team_delegate,,"SERRANO SANCHO, MANUEL"
5524507,1753,other_staff,EPR,25915667,"SERRANO SANCHO, MANUEL"
5524508,24235531,head_coach,head_coach,26154317,"VALERO SANTANDREU, PABLO"
5524508,24235531,team_delegate,team_delegate,,"CONTRERAS COGORRO, ALBERTO"
5524508,308,head_coach,head_coach,25500703,"GARCÍA HERNÁNDEZ, JOSÉ CARLOS"
5524508,308,other_staff,EPR,25999645,"VALENZUELA SAAVEDRA, ALEJANDRO"
5524503,12521866,team_delegate,team_delegate,,"GONZALEZ ROBISCO, FRANCISCO JOSE"
5524503,12521866,other_staff,EPR,20897405,"AYCART MARTINEZ, JUAN FRANCISCO"
5524503,13551112,head_coach,head_coach,23648942,"POYATO DELGADO, LUIS MARIA"
5524503,13551112,team_delegate,team_delegate,,"VELA ALVAREZ, SANDRA"
5524505,1059937,head_coach,head_coach,25398144,"BILBAO AGUAYO, GORKA"
5524505,1059937,team_delegate,team_delegate,,"GARCIA FERNANDEZ, JAVIER"
5524505,6821043,head_coach,head_coach,21827,"MARTINEZ RUIZ, PEDRO"
5524504,15305818,head_coach,head_coach,24720323,"OTERO CALVO, ISRAEL"
5524504,15305818,team_delegate,team_delegate,,"MAYORAL CASTILLO, DIEGO"
5524504,345236,head_coach,head_coach,26064875,"PALMA CABALLO, RUBÉN"
5524504,345236,team_delegate,team_delegate,,"GOMEZ GAMEZ, DARIO"
5524506,2274797,head_coach,head_coach,26102478,"IGLESIAS GONZALEZ, MARCO"
5524506,4934956,head_coach,head_coach,20828662,"MAGARZO MONTERO, ADRIÁN"
5524506,4934956,team_delegate,team_delegate,,"RODRIGUEZ RODRIGUEZ, HUGO"
5524509,220,other_staff,EPR,23373356,"SANCHEZ MORENO, ALEJANDRO"
5524509,223,head_coach,head_coach,2388856,"IBAÑEZ BENITO, ALVARO"
5524510,846844,head_coach,head_coach,15483676,"ROIBU NECULA, JOSE MANUEL"
5524510,846844,other_staff,ENCARGADO DE MATERIAL,25351764,"VEGA LOPEZ, RAUL"
5524510,846845,other_staff,EPR,16878249,"JIMENEZ BUENO, IVAN"
5524511,680671,head_coach,head_coach,16501559,"HERAS LOPEZ, RICARDO"
5524511,680671,team_delegate,team_delegate,,"OLMEDA MARTIN, VICTOR"
5524511,2182,head_coach,head_coach,130252,"MARTINEZ GARCIA ABADILLO, MIGUEL ANGEL"
5524512,2047,team_delegate,team_delegate,,"GUTIERREZ DEL A OMS, FRANCISCO"
5524512,15291523,head_coach,head_coach,25561570,"VELASCO GONZALEZ, BORJA"
5524512,15291523,team_delegate,team_delegate,,"LARGACHA YAGUE, JAIME"
5524512,15291523,other_staff,ENCARGADO DE MATERIAL,25251526,"CARREÑO LLAVE, RODRIGO"
5524513,3002,head_coach,head_coach,25886200,"ARAGON LOPEZ, JOSE"
5524513,2278892,head_coach,head_coach,25984299,"ROMANO ALVAREZ, JAVIER"
5524513,2278892,team_delegate,team_delegate,,"SEOANE STAMPA, JUAN"
5524514,555336,head_coach,head_coach,26024668,"MARTÍN MERINO, ÁLVARO"
5524514,2590,head_coach,head_coach,23519442,"SANZ BAUZÁ, DAVID"
5524514,2590,team_delegate,team_delegate,,"PUERMA ALONSO, DAVID"
5524518,15291523,head_coach,head_coach,25561570,"VELASCO GONZALEZ, BORJA"
5524518,680671,head_coach,head_coach,16501559,"HERAS LOPEZ, RICARDO"
5524518,680671,team_delegate,team_delegate,,"OLMEDA MARTIN, VICTOR"
5524519,2278892,head_coach,head_coach,25984299,"ROMANO ALVAREZ, JAVIER"
5524519,2278892,team_delegate,team_delegate,,"SEOANE STAMPA, JUAN"
5524515,223,head_coach,head_coach,2388856,"IBAÑEZ BENITO, ALVARO"
5524515,555336,head_coach,head_coach,26024668,"MARTÍN MERINO, ÁLVARO"
5524516,846845,other_staff,ENCARGADO DE MATERIAL,25351764,"VEGA LOPEZ, RAUL"
5524516,220,other_staff,EPR,23373356,"SANCHEZ MORENO, ALEJANDRO"
5524517,2182,head_coach,head_coach,130252,"MARTINEZ GARCIA ABADILLO, MIGUEL ANGEL"
5524517,846844,team_delegate,team_delegate,,"VEGA ANTUNEZ, JUAN ANTONIO"
5524517,846844,other_staff,ENCARGADO DE MATERIAL,25351764,"VEGA LOPEZ, RAUL"
5524520,2590,head_coach,head_coach,23519442,"SANZ BAUZÁ, DAVID"
5524520,2590,team_delegate,team_delegate,,"PUERMA ALONSO, DAVID"
5524520,3002,head_coach,head_coach,26086148,"DEL PULGAR BALAÑA, SAMUEL"
5524520,3002,assistant_coach,assistant_coach,26065414,"COBO TRUEBA, JUAN JOSE"
5524522,220,other_staff,EPR,23373356,"SANCHEZ MORENO, ALEJANDRO"
5524522,2182,head_coach,head_coach,130252,"MARTINEZ GARCIA ABADILLO, MIGUEL ANGEL"
5524526,555336,head_coach,head_coach,26024668,"MARTÍN MERINO, ÁLVARO"
5524526,3002,head_coach,head_coach,26086148,"DEL PULGAR BALAÑA, SAMUEL"
5524526,3002,assistant_coach,assistant_coach,26065414,"COBO TRUEBA, JUAN JOSE"
5524523,846844,other_staff,EPR,16878249,"JIMENEZ BUENO, IVAN"
5524523,15291523,head_coach,head_coach,25561570,"VELASCO GONZALEZ, BORJA"
5524523,15291523,team_delegate,team_delegate,,"LARGACHA YAGUE, JAIME"
5524524,680671,head_coach,head_coach,16501559,"HERAS LOPEZ, RICARDO"
5524524,680671,team_delegate,team_delegate,,"OLMEDA MARTIN, VICTOR"
5524524,2278892,head_coach,head_coach,25984299,"ROMANO ALVAREZ, JAVIER"
5524524,2278892,team_delegate,team_delegate,,"ALBALADEJO BARBERO, NICOLAS JOSE"
5524524,2278892,other_staff,EPR,15104952,"SEOANE STAMPA, JUAN"
5524521,223,team_delegate,team_delegate,,"CEREZO NOGALES, DIEGO"
5524525,2047,head_coach,head_coach,24563820,"GONZÁLEZ PÉREZ, NICOLÁS"
5524525,2047,team_delegate,team_delegate,,"GUTIERREZ DEL A OMS, FRANCISCO"
5524525,2590,head_coach,head_coach,23519442,"SANZ BAUZÁ, DAVID"
5524525,2590,team_delegate,team_delegate,,"PUERMA ALONSO, DAVID"
5524527,846845,team_delegate,team_delegate,,"CAMPOS MAULEON, DIEGO"
5524527,846845,other_staff,EPR,16878249,"JIMENEZ BUENO, IVAN"
5524527,555336,head_coach,head_coach,26024668,"MARTÍN MERINO, ÁLVARO"
5524527,555336,team_delegate,team_delegate,,"VILORIO MENDEZ, IVAN"
5524531,2590,head_coach,head_coach,23519442,"SANZ BAUZÁ, DAVID"
5524531,2590,team_delegate,team_delegate,,"PUERMA ALONSO, DAVID"
5524531,680671,head_coach,head_coach,16501559,"HERAS LOPEZ, RICARDO"
5524531,680671,team_delegate,team_delegate,,"OLMEDA MARTIN, VICTOR"
5524528,2182,head_coach,head_coach,130252,"MARTINEZ GARCIA ABADILLO, MIGUEL ANGEL"
5524528,223,team_delegate,team_delegate,,"CEREZO NOGALES, DIEGO"
5524532,3002,head_coach,head_coach,26086148,"DEL PULGAR BALAÑA, SAMUEL"
5524532,3002,assistant_coach,assistant_coach,26065414,"COBO TRUEBA, JUAN JOSE"
5524532,2047,head_coach,head_coach,24563820,"GONZÁLEZ PÉREZ, NICOLÁS"
5524532,2047,team_delegate,team_delegate,,"GUTIERREZ DEL A OMS, FRANCISCO"
5524529,15291523,head_coach,head_coach,25561570,"VELASCO GONZALEZ, BORJA"
5524529,15291523,team_delegate,team_delegate,,"TRINCADO GRANDE, IKER"
5524529,220,other_staff,EPR,23373356,"SANCHEZ MORENO, ALEJANDRO"
5524530,2278892,head_coach,head_coach,25984299,"ROMANO ALVAREZ, JAVIER"
5524530,846844,team_delegate,team_delegate,,"CAMPOS MAULEON, DIEGO"
5524530,846844,other_staff,EPR,16878249,"JIMENEZ BUENO, IVAN"
5524534,223,team_delegate,team_delegate,,"CEREZO NOGALES, DIEGO"
5524534,15291523,head_coach,head_coach,25561570,"VELASCO GONZALEZ, BORJA"
5524534,15291523,team_delegate,team_delegate,,"LARGACHA YAGUE, JAIME"
5524538,555336,head_coach,head_coach,26024668,"MARTÍN MERINO, ÁLVARO"
5524538,2047,head_coach,head_coach,24563820,"GONZÁLEZ PÉREZ, NICOLÁS"
5524538,2047,team_delegate,team_delegate,,"GUTIERREZ DEL A OMS, FRANCISCO"
5524535,220,other_staff,EPR,23373356,"SANCHEZ MORENO, ALEJANDRO"
5524535,2278892,head_coach,head_coach,25984299,"ROMANO ALVAREZ, JAVIER"
5524535,2278892,team_delegate,team_delegate,,"ALBALADEJO BARBERO, NICOLAS JOSE"
5524535,2278892,other_staff,EPR,15104952,"SEOANE STAMPA, JUAN"
5524536,846844,team_delegate,team_delegate,,"CAMPOS MAULEON, DIEGO"
5524536,846844,other_staff,EPR,16878249,"JIMENEZ BUENO, IVAN"
5524536,2590,head_coach,head_coach,23519442,"SANZ BAUZÁ, DAVID"
5524536,2590,team_delegate,team_delegate,,"PUERMA ALONSO, DAVID"
5524533,846845,team_delegate,team_delegate,,"PALOMO LOZANO, JESÚS"
5524533,2182,head_coach,head_coach,130252,"MARTINEZ GARCIA ABADILLO, MIGUEL ANGEL"
5524537,680671,head_coach,head_coach,16501559,"HERAS LOPEZ, RICARDO"
